Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
HDAL_ADF_A_1	0.5254909637349255	0.552626011708787	0.5949063874033201	0.6218465970426487	0.6571742198196261	0.7106720450672253	0.7602827230273587	0.8090109466970086	0.8597198417578182	0.926070282679777	0.984950245306244	1.0399184802633528	1.092421175106335	1.1223732329826208	1.1581042246421183	1.200349065565192	1.2271080779626793	1.2639090279089924	1.2941166433077247	1.3127837699736387	1.3466157469198292	1.3708815398187324	1.3822208189321952	1.3748477867909965	1.3798664139668433	1.3828155767720354	1.389768977614103	1.3887176798934282	1.3868251306109332	1.3756924497587237	1.3747286516417763	1.3816980354353323	1.378833666456649	1.3643737612235771	1.3609519775802414	1.3669195428760028	1.3570767444764245	1.3523808674314062	1.347403176131542	1.3386303272898046	1.3304933645414534	1.3229673450308064	1.3010046053637199	1.2816999915355316	1.276370662903323	1.269185727168657	1.2632413355145937	1.2596584756725204	1.2515171458993062	1.2344685272002172	1.205470228572994	1.1993292342836064	1.1943684437342958	1.181929425339704	1.1734276436345785	1.1677414828593948	1.1647649643504623	1.1557061759787797	1.1415222296893028	1.1324121523548678	1.1195174273737551	1.1156195075382886	1.1094447333359456	1.101289541735631	1.0878892053922613	1.057087826001563	1.0298659512596076	1.0119117725386393	0.9961297392070712	0.983121093877992	0.9751934046037661	0.9583379803358284	0.9449658296511043	0.9275732979928215	0.9036174267224063	0.8747303729613902	0.8567017716885209	0.8466484106741893	0.8383113540378714	0.82599654548258	0.8042164416922931	0.7849180215771261	0.7646244116996239	0.7421840520324124	0.715051275241732	0.6831376493209329	0.646527620371317	0.6180804340526874	0.5877045601069937	0.560719094738535	0.5283037180774759	0.4850505849737162	0.42394548477256777	0.3745407262978497	0.33467985241175097	0.2772689831278929	0.2158736955456101	0.14765652324124445	0.08843203606794046	0.0307696470330093
HDAL_ADF_A_18	0.38625097201428116	0.40308554179489964	0.4224110802370221	0.4398506961253359	0.4658630426702214	0.5099739661317861	0.549819866071017	0.5913246244791405	0.6410326990719308	0.702476753646653	0.7638897057365635	0.823574160636811	0.884186723083088	0.9192671197690896	0.9634363199905561	1.0106705850940017	1.036579799375165	1.0730047208262505	1.1073693627786214	1.1334336768838131	1.1717959684094286	1.2049371956250234	1.2217509815113567	1.2256047067241957	1.2409257427226754	1.2503297877265453	1.2633331869500473	1.27121858421995	1.2832874640052294	1.2935219934247641	1.307081770368796	1.3332872556889	1.3419522602764804	1.3461421876840163	1.3531640947272383	1.3623531977171675	1.3557855026607466	1.3660520972204577	1.3680792383436022	1.3683483448947833	1.3657485506039713	1.3686701226708735	1.3597397920654561	1.3463272555906443	1.3433920334685034	1.3346812132507078	1.3277421027674865	1.3239726188832188	1.3170730223126192	1.3098606393885062	1.2940621890908075	1.2909288099227239	1.2836614084162705	1.2745749948722094	1.2671670887328657	1.2621506904946866	1.2566788011644558	1.2489224368129368	1.2435092979586009	1.2437900484265987	1.2387007452157879	1.2328695272771966	1.224957901655867	1.2161747418631383	1.2111938659330928	1.1875739420652844	1.16207088637037	1.1438830956134736	1.1277506872119976	1.1217614221956251	1.1159172182871537	1.1070388154769173	1.0809098491595444	1.0668541547976484	1.0378172790053426	1.0042540591971894	0.9818498713654044	0.9680780385701612	0.9569136236648417	0.9399729169307792	0.9140569404821689	0.886328436838081	0.8587300556542329	0.8423927199216665	0.8161290675319717	0.7760002458856091	0.7347098230661563	0.6988808628194506	0.660942761757271	0.6245396591129305	0.5851610943829388	0.5356040854875042	0.4687699487660322	0.4156135434469996	0.37621703087888125	0.31746040206615345	0.24567427682044896	0.1670699198829486	0.0963358762012599	0.033734512928677095
HDAL_ADF_A_3	0.4490906953916743	0.47056639287303	0.50164279358037	0.5246877012081075	0.5573219493567882	0.6062074436546141	0.6537582292047208	0.702280550830275	0.7491781692508037	0.8109466143227143	0.8701378200272832	0.9281441889062759	0.983277322761775	1.0186452070737284	1.060343443912778	1.1050832773993953	1.1314389653744044	1.168859944328751	1.199306902283595	1.2204752171143465	1.2548068233020895	1.2819407975138677	1.2957269461039316	1.2946370781546712	1.306638426205946	1.317156658984896	1.3283448193120837	1.3337659549652834	1.3397240404909896	1.3395532548415077	1.345452716446502	1.3604127348849346	1.3629664961352077	1.3581008362455076	1.3618238839186427	1.3706736580200074	1.3639314168696193	1.367624587868212	1.3658483657579819	1.359283535467085	1.3500247627752437	1.3473588044913696	1.3348810731059617	1.3238767088736811	1.321512909280192	1.312699081155703	1.3033557185451503	1.2978227966751903	1.289797010879583	1.279717978316043	1.264253437292412	1.261509038402837	1.2536769987677459	1.2445591709627681	1.2371464768585714	1.230416188373415	1.2275134807108448	1.2166656804000986	1.2048656225037646	1.2008532635364515	1.1889446751343873	1.181843221313186	1.1747791253963347	1.1638437762752505	1.1497163640417474	1.121381866233378	1.0949947937354991	1.0743339373524623	1.0573300666220873	1.0478747083200737	1.0407874587571693	1.0246459697823458	1.004119398254847	0.9836375646586267	0.958158367747934	0.9256658250629499	0.904928898977678	0.8948820948143014	0.8852978043753235	0.8708212639574987	0.8461013237108043	0.826843056986101	0.8060442987471144	0.7832453864975633	0.7539337761510643	0.7183537776576089	0.6803539717932223	0.6502890026242227	0.6192186815754285	0.5916649646853174	0.5532422326251759	0.5058339747396228	0.4412948354777534	0.3904599243814847	0.3500189375917871	0.2923459245340734	0.229561776129947	0.16206976705861806	0.09671114591803387	0.032113998050564474
HDAL_ADF_H_1	0.5009858740220932	0.594176288838339	0.6869504591641641	0.7178675206851549	0.7605053076150001	0.7977306575079076	0.8176743535221507	0.8343644249210765	0.8690014612188226	0.9076794451144837	0.9359157640378174	1.0198224049349698	1.0678303220554823	1.0949558206941328	1.122679940938792	1.154720962663222	1.174588878647116	1.1899699736367964	1.2149868337070566	1.2331993323472341	1.256048766635135	1.284638907805007	1.30145010327575	1.29863376773063	1.3058418092990667	1.311106291594528	1.3171949362770585	1.32244598669706	1.3231687567677957	1.3164865821799008	1.3177936049869186	1.299279282397488	1.3122449760664816	1.3212786635677192	1.3390763267535648	1.3545157604705915	1.3522302769484282	1.3364504786203428	1.327457443449438	1.3217508122004606	1.3115776712353047	1.3074648374542763	1.2964811764165676	1.2844569374788903	1.2861229242433085	1.2797417125883153	1.2644657745334797	1.2519546037602216	1.2390839036990076	1.1963571259681358	1.1738996813494318	1.1696386407873731	1.1645542100689057	1.1573220028291964	1.1552285259195934	1.1489449541923606	1.14074708902705	1.134179181540699	1.1260960503227144	1.1281105245227356	1.128395802530285	1.1347582697327985	1.1326845569618438	1.1223769421955268	1.1010147830988173	1.0791116357615804	1.0592982682085779	1.0382977886189815	1.0223601419670116	1.0146963376647642	1.0042659723277638	0.9944260412075516	0.9839751869035188	0.9688281535060494	0.9551327653222808	0.9399617688527354	0.9274191900279449	0.9162856927036183	0.9139615915911438	0.9031044627495253	0.881334442362982	0.8600542392875424	0.8304400792493791	0.8085702105695409	0.74884269655889	0.698961708035174	0.6660456440360812	0.6394024699217584	0.6147024415766178	0.5861284790649814	0.554421925624519	0.5133005836406279	0.46334134535891347	0.4242176812404774	0.3679020810101698	0.2885442850732981	0.22814609031738714	0.14866568825099233	0.07927327737642607	0.026222191579156052
HDAL_ADF_H_18	0.6668069457698013	0.8243782700855403	0.9871918056564007	1.0179462887935964	1.0823412086955515	1.1229272698867765	1.081891597163624	1.0611078794341373	1.0938350258997036	1.1270010207755452	1.1637963893668632	1.237208671314939	1.3027951119325938	1.314918592545304	1.333957787854456	1.3581000512098669	1.3678864370284158	1.3689199380928945	1.3685041733879906	1.3897438407538993	1.4357390407070283	1.435917493751257	1.4554992236924282	1.4287855774684965	1.4222104118037087	1.4150115421410465	1.3938665423031518	1.3934483413763843	1.3735573303438486	1.3539736626599257	1.3499168532603953	1.3486063043252565	1.3610062918559607	1.3596776231154273	1.3584597263002325	1.357945594903051	1.3565342936140652	1.34212894568634	1.3607281020761535	1.3638782101713118	1.3496980304530215	1.3503938892343	1.3162372409518104	1.310965613430098	1.320990633425563	1.3142058282808127	1.2753865250448444	1.2631191826545378	1.2409550639157994	1.129522592601569	1.0946290215440257	1.080349472365729	1.071009673511687	1.0528005119817676	1.0442323710516936	1.0261564713854323	1.0155274816624258	1.0087943396190007	0.9969957506820573	1.004687369488785	1.0115455336516417	1.0048411420563663	0.9935027528304388	0.9656772028942641	0.9399184047214586	0.9178903033204409	0.8975880927339	0.8687083973542259	0.8452101436306378	0.8286682420915037	0.8178445527727041	0.8155659245473103	0.8057375747745497	0.789972179864353	0.7751109455668957	0.7719743039595663	0.7548924722649554	0.7501862879040277	0.7464673714905797	0.7414588694873989	0.7169751150097233	0.6965582119222385	0.6798708516950376	0.6613026571325725	0.6168318318315713	0.5661503721396877	0.5337785462422259	0.5153954931588626	0.5034132142032025	0.4911362012177954	0.47255784171363624	0.45096934575165476	0.41512009847881814	0.38712907052060724	0.3321146568707212	0.2629605538303298	0.21383935679586819	0.13831877301546594	0.07484463386928829	0.02316599619510303
HDAL_ADF_H_3	0.6791902744430645	0.8562957178795149	1.0449680156191659	1.070763500844746	1.128502696662677	1.166388802570092	1.1071850666106708	1.0705713775193568	1.0999835510038418	1.1283682192389322	1.1483044348459117	1.2077273587676767	1.2783927453026476	1.3020133471497104	1.330238670684553	1.3546475449135298	1.3703821463134758	1.3732149560448734	1.37515392386862	1.4008048704762321	1.43737665535429	1.4082815542286378	1.4159232388921708	1.3961106553328813	1.3886782807335019	1.3834296924969585	1.3707115882296694	1.3698600742229303	1.3476012750988788	1.3270577070794103	1.3209838074351852	1.321090343308774	1.3365934605324044	1.3369720995208805	1.3419570088790462	1.3491362433083864	1.3438965169403838	1.326828680067781	1.332203247024604	1.3320338956209785	1.3221756928756843	1.3247589058436051	1.2953187630449334	1.2873713609077753	1.2959945933574226	1.28993471849851	1.2661453208920954	1.260401036010613	1.2409474131033833	1.1403061058749504	1.108063808126159	1.0929787651567642	1.0830095789854586	1.063051753747869	1.0538242945785439	1.0363984639102903	1.0279347853873624	1.0202179278734438	1.0100872409942352	1.0172016711836922	1.0237962785535528	1.0149853143572616	1.0027858599613664	0.9755617800698884	0.9500958995879086	0.9244870916267276	0.8989893676109856	0.871931463516665	0.8554970049140607	0.8430853160357644	0.8404524816543161	0.8428645825897615	0.8342103653378379	0.8145578775113094	0.7953493555774414	0.7857614359600295	0.7663112502032313	0.7583988560305738	0.7540331915987645	0.7463652072589476	0.7171157193041929	0.6925325321450061	0.6717174324561386	0.6502012853646816	0.6092326133763543	0.5644972858026753	0.5348954072905028	0.5245442110166164	0.5119640785349159	0.4974329963542772	0.47872564307236065	0.4601587014382462	0.4258018286159897	0.3960880424903541	0.3390399533153756	0.26280392776976363	0.2120558552141217	0.1373832872981314	0.07353535923462404	0.024808414529473233
HDAL_ADM_A_1	0.4082734338177706	0.43419289504136027	0.4515407885023316	0.46114285613532274	0.48531676594409934	0.5275123780637359	0.6027593256524746	0.6498209056652535	0.6927676074502134	0.7495529689956492	0.8064694255418043	0.8632830098896005	0.9224325482557753	0.9423961308650731	0.9585870602962785	1.0102347043721311	1.0379175925044775	1.0762734632088113	1.1123538855476929	1.1384029339055823	1.1772910302854165	1.229575920106834	1.264252244245564	1.276186053319379	1.2950343975626084	1.3083933824084135	1.2851628572494598	1.2628789106081908	1.270580191429059	1.2705111649424508	1.278248834345558	1.2951265362765336	1.3002719746391764	1.3033091860851145	1.3458047899351266	1.3932404943315861	1.392005678495416	1.394692689339647	1.393319880498696	1.3857151659379763	1.380151086017291	1.3766361370848068	1.3638117985488434	1.3531060251363571	1.3520493902292126	1.344887675554064	1.3384093658223681	1.3351443342288134	1.3285009463174138	1.3211488666061644	1.308794691117103	1.3077004192439572	1.3052700307406633	1.2950524362188893	1.2905236332681294	1.2884972948208278	1.2862977887304923	1.2762907086058495	1.2621043749606844	1.2623965150130771	1.2543771305791775	1.25034383124977	1.2441618796829352	1.235907163208373	1.2221513411376366	1.196043576796614	1.1680387712121711	1.1430977659561368	1.1302518522506086	1.1217855609556397	1.116680265639507	1.1027864624359986	1.0634841993287414	1.0344060899557777	1.003578449541931	0.9703445139676442	0.950900730933083	0.9399704596984603	0.9282046381500444	0.9130772935910527	0.8839440241268777	0.8588740119131991	0.8296707222260601	0.7942739644256673	0.7571441464729611	0.7186723188450622	0.6780763385921916	0.6444677435494285	0.6111223358176626	0.5813125432995339	0.5408387915943182	0.4867926036719312	0.40975173334392434	0.3507298870145112	0.3139501068925961	0.2591820140419693	0.2014542887789926	0.14110980817656735	0.08816947960527748	0.03126558137732136
HDAL_ADM_A_18	0.4843156083861091	0.5350088100015813	0.5810064706757739	0.6120336301108037	0.653520720216677	0.7050096510444704	0.7773757238681589	0.8325120468104201	0.8831439989016615	0.9400457284333302	0.9927669067190812	1.0436616256017082	1.0920587294181185	1.1058339474174486	1.1191332639468266	1.1603503837468523	1.1846401696150983	1.2122788309430845	1.2346333293142102	1.2505215509604617	1.276385083724269	1.3171568284201054	1.3412040553238056	1.3516712680084986	1.3619126099720131	1.3694555222430658	1.3391741673619364	1.303886353092699	1.307831967975714	1.3044686481486358	1.3076382977510386	1.3174324375180562	1.3132552982335393	1.3069368614706618	1.3402889795684048	1.3740740720769478	1.373188911003057	1.3730173280772244	1.3716754341727726	1.3629499963240854	1.3559407360177633	1.3515814501263543	1.330623802422079	1.312768538759259	1.307269573402031	1.297264263162198	1.2903689366275581	1.2869360920357864	1.2806611784121198	1.2672233919771922	1.245477630928564	1.2383299550183626	1.2317500281323654	1.2167735162388942	1.2067431573405558	1.196999389802747	1.1903475961270142	1.17999091092992	1.1672806933665982	1.1566726824849636	1.146130914707104	1.1436440915689203	1.1382434387064246	1.130799863577999	1.1167837374102152	1.0914127764033088	1.0680304625523915	1.052632337991413	1.0355992916343306	1.0260520851112251	1.0195956876711578	1.003390380099067	0.9718197292315431	0.9477027561651755	0.9209520835061087	0.8968788488543674	0.8807174142073511	0.8690618063302619	0.8594668590695449	0.8445738145070951	0.8209885163173622	0.80081672304374	0.7804945656544111	0.7390720684236979	0.6965715370687079	0.6664892282825209	0.6315556973774352	0.6007054559535469	0.5729762147885441	0.5482069032921748	0.5158173448237148	0.4689167629277774	0.40517898526063806	0.35327835984357076	0.31290188059543583	0.2585234692425736	0.1982861638204333	0.1336656262025689	0.08006209221146811	0.027545255653943935
HDAL_ADM_H_1	0.6277456151223002	0.7695571838770594	0.914856443377567	0.9440292052000738	0.9970100148881407	1.031227917288741	0.9991832657091535	0.9836241149684566	1.0168215802056897	1.0515529164901227	1.0846023683646864	1.1552856520392805	1.2193123903018692	1.2307606765828327	1.2472765868174458	1.2701255253385915	1.28945941629833	1.2968325825572824	1.3017116000843165	1.3290815122382929	1.3725654509939211	1.383446970658413	1.4043996072388776	1.3787340883666832	1.3731626345600032	1.3664373541701964	1.3530775072390657	1.3547426667273956	1.3317390464991525	1.3044690324008315	1.3021070909577692	1.3031427036962528	1.3174135252256336	1.3212372474242884	1.3240330355858785	1.3289719884896813	1.3282501211721813	1.319022429110001	1.3378214301722844	1.3396806242251786	1.332726602796468	1.335909424942267	1.3012719042300986	1.2926680715058723	1.3031661133004186	1.2965487351083238	1.2757658475355653	1.2749765145433445	1.259554309884117	1.1536179767434123	1.1229942634264873	1.106397504499163	1.099781870557743	1.0820469449199743	1.0805398232773635	1.0693630201879283	1.0600536678663988	1.054260434008526	1.0472967825435802	1.0541680516051761	1.0601677277285573	1.0574388548745066	1.0494042682368006	1.023852679197568	0.998446646169266	0.974540245744112	0.9534925703999771	0.9239755489042172	0.9072643215673588	0.8906929563109891	0.8897597117270135	0.8983059352880296	0.8910669316158896	0.8729662379761962	0.8559561322648207	0.8510810498730844	0.8324373248414427	0.8245931401967603	0.8193602831616374	0.8103624930757355	0.7789613132988242	0.7549225277704988	0.7343997879400613	0.7106095451415366	0.6654169492333938	0.6134222661225012	0.5809807643035987	0.5643605737913686	0.5477189851041283	0.5265732886800315	0.5010889406723908	0.47959911035466796	0.44191861775950203	0.41266147869342884	0.3545852041092207	0.274611176583357	0.2179568461505454	0.14207425333343232	0.07872601674534664	0.02662830891204824
HDAL_ADM_H_18	0.4454156387668915	0.5324048968220004	0.6181634815758421	0.6390891673033856	0.6794922827707179	0.7123506803966879	0.7269464066964515	0.7396452940120151	0.7665441679063278	0.8040566568491758	0.8346861559000446	0.923465250555542	0.9728837879465746	0.9992124747003238	1.0226136648407684	1.0577696479101444	1.0792540861502697	1.0911493731660817	1.1105481262117667	1.1293038736620618	1.1547498861675123	1.1959265166700412	1.2208626571387258	1.2200279633757354	1.2282491310291013	1.2347037307966122	1.2447550870835389	1.253787415327512	1.25697959448667	1.251908923374427	1.2572649965435778	1.2444965636310101	1.2609102640907641	1.2786279917884982	1.3037173539884999	1.3218893731661618	1.3224635070765092	1.3054523085269891	1.301925933563165	1.302510155435771	1.2946786629205718	1.2936153101250683	1.2822615726900055	1.2727959596466205	1.2774459820372952	1.275105616246832	1.266151243019051	1.2565600527996157	1.2443197534808592	1.2045850568912548	1.1807081892428553	1.179812021229697	1.1794000661569082	1.173129374595614	1.1723233482640376	1.1678032732010264	1.1622790886802306	1.1570162051164763	1.1535576640284158	1.1589357507902958	1.1635081796197637	1.199993399047807	1.2094886022398232	1.2030190583882894	1.181750949964585	1.1599083229217801	1.1383458964854782	1.110808955822276	1.0945829489860834	1.0857364153148223	1.0731429794684886	1.065231225877166	1.057562210440972	1.0460464940330438	1.0396559676879569	1.0290833630936922	1.0185771783184268	1.0172639468996503	1.0230066616828903	1.0223780104411864	1.001557052609643	0.9785664662113052	0.9463189355281274	0.922981910280599	0.8347782805528108	0.760572561915384	0.7261085208482331	0.7026488892343731	0.6772794747272401	0.6454123259376598	0.6112051206666105	0.5754400557373771	0.5194949114464286	0.4808749517343334	0.4162048232630686	0.3190977847935776	0.25057442271489777	0.169053338183959	0.09379634103763888	0.030254407275875972
