"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vcard_DToL15263",1005.13090700773,-0.799556529683404,0.45984330416106,-1.7387586650677,0.0820772221275898,0.929824375760405
"Vcard_DToL15266",129.236160129728,0.488629935929719,0.533834774241919,0.915320543933479,0.360023377121756,0.929824375760405
"Vcard_DToL15267",154.192094176666,0.208003599831462,0.41296305295607,0.503685737362051,0.614482232537843,0.95183345074753
"Vcard_DToL15268",2000.3035825923,-0.34399404746023,0.313771048509254,-1.0963218215784,0.272937963051864,0.929824375760405
"Vcard_DToL15269",1025.46564712489,0.0414231471808714,0.268363609675088,0.154354561078617,0.877330179215711,0.987398108209145
"Vcard_DToL15270",211.739141986703,-0.81274899235482,1.84041829959009,-0.441611014482872,0.658770712191491,0.955717748845665
"Vcard_DToL15271",552.128162844084,-0.0712378869952169,0.647951688455675,-0.109943207594697,0.912454415518632,0.991883787141357
"Vcard_DToL15273",10.036910865969,2.33219172499179,1.11350123266744,2.0944671245715,0.036218388678509,0.929824375760405
"Vcard_DToL15275",1.53546606863381,-1.73773032971607,2.77729669349789,-0.625691282384191,0.531517452337635,0.944909312426386
"Vcard_DToL15276",38.4119385903642,0.115444821307973,0.540893787350098,0.213433439259029,0.83098890057657,0.98206689173342
"Vcard_DToL15277",12.8187145434305,-1.92236396155421,1.07736948673603,-1.7843126106886,0.0743728822227593,0.929824375760405
"Vcard_DToL15278",24.8552874462572,0.568867916618369,0.801082059134474,0.710124400030878,0.477626996568848,0.939249168288569
"Vcard_DToL15279",228.52185391317,-0.0348130592607415,0.419665122591344,-0.0829543781140978,0.933887815514679,0.993807937495172
"Vcard_DToL15280",931.784555256347,0.088894598079034,0.247645854500532,0.35895855498297,0.71962609411168,0.965441500429687
"Vcard_DToL15281",2.90620599305033,0.998537928341058,1.80138212926515,0.554317660933163,0.579361465684252,0.948641747584139
"Vcard_DToL15282",803.397422015467,-0.735809525406056,0.378520333305399,-1.94391016984651,0.0519062846588975,0.929824375760405
