"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vcard_DToL00045",35.3729812261954,0.191065668778298,0.833573942652507,0.229212621702533,0.818703663009162,0.977062301316005
"Vcard_DToL00047",105.43729023081,0.125547987069813,0.569462292012783,0.220467603967349,0.825506999962922,0.977618165727072
"Vcard_DToL00048",3056.78692877151,0.49851423431166,0.369245559986176,1.35008863567736,0.176987553206083,0.780298977830497
"Vcard_DToL00050",613.846832841418,-2.54511763531216,4.76512883764489,-0.534113079001251,0.59326330141303,0.957565656355853
"Vcard_DToL00051",167.615342804242,0.242967226201794,0.609061494297784,0.398920681206292,0.689951650020271,0.957565656355853
"Vcard_DToL00053",7917.734878619,-0.170236199564979,0.452009885399809,-0.376620523275508,0.706455633635821,0.957565656355853
"Vcard_DToL00055",1079.98588637552,-0.434588400510884,0.529794608761438,-0.820296004005913,0.412047383843571,0.913569954817383
"Vcard_DToL00056",432.748900927435,-0.424014636420881,0.716073104863441,-0.592138754466617,0.553757677443285,0.957565656355853
"Vcard_DToL00057",457.391665362198,-0.517938262194089,0.549805220996317,-0.942039548579621,0.346172392279526,0.888728845640104
"Vcard_DToL00058",257.979869058971,-1.23796594695494,1.06663839952986,-1.16062383231337,0.245794909175735,0.843718594898394
"Vcard_DToL00060",390.294319074333,-0.824088747579653,0.938115225678963,-0.878451521755461,0.379698734949371,0.90145448924098
"Vcard_DToL00061",56.542331919199,-0.429767398968732,0.649711315573269,-0.661474394346247,0.508308130333603,0.948469299374926
"Vcard_DToL00062",36.6811572090001,-0.462929361154613,0.805729260266681,-0.574547039537068,0.565597678533631,0.957565656355853
"Vcard_DToL00063",171.651660764567,-0.61262218577778,0.786431282699298,-0.778990102828887,0.435985544890263,0.924649708277709
"Vcard_DToL00064",106.000980537609,-0.662411188321493,0.762239330901765,-0.869033073297109,0.384829041118732,0.902432590856674
"Vcard_DToL00065",35.3518725333997,1.1349036013394,1.22236024260678,0.928452645775785,0.353172820712463,0.890101363919462
"Vcard_DToL00071",15.1171057997194,0.480441672354776,1.23549451254922,0.388865889305709,0.697375356479681,0.957565656355853
"Vcard_DToL00077",342.94126726793,0.744362125363887,0.624027536036358,1.19283538366249,0.232933849488591,0.8340240753888
"Vcard_DToL00079",119.1630885492,-0.148189940313978,0.556495259106511,-0.266291469494109,0.790014742356225,0.973980596598341
"Vcard_DToL00080",631.666600804334,0.463541078353678,0.444179013084973,1.04359068010492,0.296674806697844,0.865756599963692
"Vcard_DToL00081",6371.94385701448,-0.555040744683446,0.709625952385057,-0.782159591004178,0.43412078918766,0.924422835266267
"Vcard_DToL00083",118.953251069548,-0.0279424313523144,0.546374524045285,-0.0511415340990504,0.959212739851937,0.992193640751317
"Vcard_DToL00084",222.074403677182,-0.477582033591452,0.585435405775654,-0.815772378779678,0.414630333722526,0.914414384162763
"Vcard_DToL00085",3499.271942106,0.285921259250766,0.274148920423584,1.04294140137044,0.296975433230941,0.865756599963692
"Vcard_DToL00086",6.50855799266488,-2.03072436894253,4.77934248237696,-0.424896181102419,0.670912358698067,NA
"Vcard_DToL00087",225.910713032282,0.546776568572532,0.421366906058936,1.29762580001016,0.194415952084256,0.802108628987622
"Vcard_DToL00089",3.38998444378858,0.0864291730920088,2.30186768120413,0.0375474115205426,0.970048537850665,NA
"Vcard_DToL00090",26.70961924716,2.07993022545581,1.01611133482718,2.04695111073589,0.0406628850040105,0.49945723441971
"Vcard_DToL00091",43.568028434893,1.68228596307131,1.12401811189856,1.49667157963299,0.134478734800855,0.737518068567598
"Vcard_DToL00093",1.03009210533027,1.77864447482896,4.85050281036822,0.366692803687693,0.713848175036746,NA
"Vcard_DToL00099",407.52011611261,-0.105996504367582,0.838949809625053,-0.126344273699704,0.899459411684815,0.986507120766555
"Vcard_DToL00101",2.70662580602862,-2.98065921633682,3.34256984557599,-0.891726831163104,0.372539368402455,NA
"Vcard_DToL00109",2.3985151293874,0.818777863062357,3.98149636688482,0.205645764208741,0.837067626799343,NA
"Vcard_DToL00110",1.62131585882269,4.099682150966,4.76718912352367,0.859978919387976,0.389800663011622,NA
"Vcard_DToL00111",59.1824682876732,-0.301540982635357,0.752648173800652,-0.40064002429271,0.688685173476193,0.957565656355853
"Vcard_DToL00112",99.5435759751508,-0.727567405027098,0.654185145285336,-1.1121735341602,0.266063544809143,0.856586618012989
"Vcard_DToL00113",4546.35501431038,-1.34049481013521,0.526597970565734,-2.54557534411895,0.0109097817315963,0.239356849197523
"Vcard_DToL00114",56361.9770147011,-1.32663617495786,0.276791979122787,-4.79289963228794,1.64387877003219e-06,0.000418367146973193
"Vcard_DToL00115",108.908644083123,-5.55939763067903,4.69344541923885,-1.18450245695637,0.236214224277404,0.835531898243215
"Vcard_DToL00121",22.768678374659,-1.10681557653245,0.94570837951899,-1.17035610607089,0.241857691966645,0.840311025331209
"Vcard_DToL00123",26.2281000512271,-0.240875841178621,1.06617476357359,-0.225925288618966,0.821259528803169,0.97712171560404
"Vcard_DToL00124",688.532838733549,-0.514493850198579,0.39672249760067,-1.29686078634354,0.194679091050577,0.802361597933147
"Vcard_DToL00125",209.254875819127,-0.797704941098595,0.409030099236203,-1.95023530685927,0.051148079390774,0.541885822401606
"Vcard_DToL00126",8.74439380840227,-3.60751763735543,4.78900345840244,-0.753291925698224,0.451274509730685,NA
"Vcard_DToL00128",13176.3544292436,0.467232872060481,0.669032087847428,0.698371394358341,0.484944960997636,0.941534872614544
"Vcard_DToL00130",3.26284869198743,2.65003079034027,2.69927522500638,0.981756423276179,0.326219860989248,NA
"Vcard_DToL00132",306.275970906757,0.5421503204604,0.41001211942944,1.32227876877113,0.186075339928993,0.795285912958449
"Vcard_DToL00133",2.97244077085783,-3.54076576458312,4.83148632901799,-0.732852278462886,0.463648531837909,NA
"Vcard_DToL00134",443.911314971484,0.360660843331189,0.573079044681171,0.629338739007358,0.529127314884368,0.951208078424221
"Vcard_DToL00135",14094.6314810009,-0.843341347113153,0.284374970245963,-2.96559625618149,0.00302096792963081,0.114325106035842
"Vcard_DToL00136",236.480725820996,-0.512426653630643,0.668954956037946,-0.766010699233949,0.443669936010822,0.928692968244659
"Vcard_DToL00137",293.590570829287,-2.01948454264092,0.734758613644158,-2.74850067102304,0.00598685123681596,0.171679283354328
"Vcard_DToL00138",15.9292487666604,-0.339864420438759,2.02137698782893,-0.168135099234405,0.866476997192006,0.98356586164447
"Vcard_DToL00141",17.4263962059644,-0.303808110681652,1.14045753179843,-0.26639142818634,0.7899377661175,0.973980596598341
"Vcard_DToL00143",778.838867860984,-0.977116529936732,0.488682691805605,-1.99949076634256,0.0455552799399395,0.512433977666943
"Vcard_DToL00146",819.61042286462,-0.445575085810319,0.862578876443293,-0.516561555098099,0.605462258750952,0.957565656355853
"Vcard_DToL00147",693.799745761398,0.141696777119121,0.360388092969003,0.393178298294413,0.694187797129078,0.957565656355853
"Vcard_DToL00148",112.198811285306,1.48627454983478,0.834282110041808,1.78150116362953,0.0748306149634544,0.613618924197418
"Vcard_DToL00150",397.911647242582,-1.50433695219402,0.498967749346784,-3.01489816558965,0.00257065550357866,0.101825965083388
"Vcard_DToL00151",833.353606926535,0.575372770618632,0.373727799425524,1.53955036661192,0.123669991794108,0.725900512335805
"Vcard_DToL00152",3550.86254057065,0.943113022953832,0.446226169247874,2.11353140615548,0.0345553098576099,0.466542512401153
"Vcard_DToL00154",66.3812539060547,-0.478839322887072,0.754796299988105,-0.634395429461722,0.525822791639713,0.951208078424221
"Vcard_DToL00155",80.8801182621444,-0.185034124175296,0.578087841343565,-0.320079598535143,0.748907990772588,0.965286875838558
"Vcard_DToL00156",55.1814843279364,-0.104969287329578,0.718612373380534,-0.146072195828992,0.883864395472992,0.98580583282499
"Vcard_DToL00158",13.1026109370323,1.74140184050578,1.1962661086405,1.45569771468725,0.14547620193044,0.749857490192374
"Vcard_DToL00159",1403.35147089286,1.13060135579291,0.500427571667648,2.25927071129443,0.0238665506295665,0.379035078641166
"Vcard_DToL00161",251.42780168053,-0.543316253518227,0.472461444046558,-1.14996950622004,0.250156431045048,0.849030357317609
"Vcard_DToL00162",22935.6034537512,-0.159187389090955,0.272365147617743,-0.584463138853471,0.558908758160577,0.957565656355853
"Vcard_DToL00164",581.952973361407,-0.272540547855325,0.410737702881604,-0.663539153925408,0.506985311780208,0.948469299374926
"Vcard_DToL00165",83.2135953836448,0.0148073065933764,0.565833885101628,0.0261689993887816,0.979122542314575,0.994725412304497
"Vcard_DToL00166",23.1874895546687,-1.10386517388228,0.965723920381701,-1.14304424958841,0.253020219478412,0.850661786978061
"Vcard_DToL00167",10.9426757580039,0.499818898656731,1.61747589971967,0.309011651266864,0.757312663856875,NA
"Vcard_DToL00172",18.4137523359613,-2.02500722406767,4.77332523975149,-0.424234076321415,0.671395111478565,0.957565656355853
"Vcard_DToL00173",1.91071951598946,-0.936472192170523,3.08335911550705,-0.303718171347849,0.761342612850613,NA
"Vcard_DToL00176",1.1712770361246,-2.85577437077741,4.76590520241632,-0.599209226681539,0.549033370738714,NA
"Vcard_DToL00179",2658.75088643023,-0.0185441619422939,0.322038278836015,-0.0575837195793011,0.954080218046199,0.990873957430942
"Vcard_DToL00180",848.259312541763,0.235532304706289,0.313163240938137,0.752107124708217,0.451986639697864,0.932554518063286
"Vcard_DToL00181",15.4632887205663,-0.663926870765023,1.3703641145059,-0.484489387701464,0.628038594042979,0.957565656355853
"Vcard_DToL00183",1.11303217586326,2.15119199747059,4.81839676325152,0.446453893933577,0.655269410104142,NA
"Vcard_DToL00184",357.618008003134,0.443195819118921,0.863871229262235,0.513034586760599,0.607927127138333,0.957565656355853
"Vcard_DToL00185",161.848759476158,-0.709751554004395,0.598299325512685,-1.1862817217723,0.235511062470763,0.835217906082011
"Vcard_DToL00186",798.644534665566,0.190974050441869,0.319489185720888,0.597748089691862,0.550008032412748,0.957565656355853
"Vcard_DToL00187",277.407708624619,0.321283142264861,0.487336337399396,0.659263669890377,0.509726467496118,0.949152266162517
"Vcard_DToL00188",4964.41108753528,0.450795751821351,0.350341518132922,1.28673231258396,0.19818760644941,0.804059005474341
"Vcard_DToL00189",93.4750607679899,0.350408349159105,0.769713128417959,0.455245384575058,0.64893271304551,0.957565656355853
"Vcard_DToL00190",34.9253566678344,0.0797802450700358,0.830404080337189,0.0960740041614929,0.923461797456253,0.988384430256348
"Vcard_DToL00191",25.4521025012181,-2.08124180254103,4.77085080830773,-0.436241225342208,0.662661720189776,0.957565656355853
"Vcard_DToL00192",3.40603690776944,-4.05960136506354,3.83842215759815,-1.05762242879605,0.290227612949944,NA
"Vcard_DToL00193",17.8672876239003,-1.00693160991486,2.35371686095258,-0.427804901523855,0.668793168076241,0.957565656355853
"Vcard_DToL00196",17.9923674503609,-0.667443081863947,2.22533563156588,-0.299929175804503,0.764231179166379,0.967217783246782
"Vcard_DToL00197",2.839703713105,-2.68604632139647,4.80783090680704,-0.55868152883528,0.576379087598381,NA
"Vcard_DToL00202",17.7589138306701,-0.157291272151578,1.1849152119294,-0.132744748795537,0.894395251582016,0.98620422911926
"Vcard_DToL00205",1.13406405151863,-2.65573503433012,4.87632833292847,-0.544617764229839,0.586016434482422,NA
"Vcard_DToL00207",5.9116791395788,-1.02938826924691,1.70946775539815,-0.602168871566203,0.54706173398559,NA
"Vcard_DToL00208",1.30486467610052,-1.7890146560735,4.86062380242468,-0.368062769058792,0.71282643118742,NA
"Vcard_DToL00210",259.529050400919,-0.485353640515784,0.505623930699432,-0.959910342543305,0.33710034045882,0.886737649079296
"Vcard_DToL00211",29.2544439983983,-5.73816726064473,1.70966704501191,-3.35630687705322,0.000789908669076822,0.0446737236177892
"Vcard_DToL00212",284.52190300315,-0.151136383853844,0.868627401628954,-0.173994492426114,0.861869790619255,0.982179284368484
"Vcard_DToL00214",2.19184548536923,3.40980971938332,2.84954549384274,1.19661529417628,0.231456536455124,NA
"Vcard_DToL00218",245.372482163958,0.532134743443216,0.555751830851288,0.95750425622189,0.338312799156368,0.887630462389492
"Vcard_DToL00219",1456.56249239173,0.112779228963346,0.362136883528117,0.311427071069355,0.755475976673802,0.965873522220814
"Vcard_DToL00220",19.7425294171292,0.525969180764319,1.07927598511353,0.487335202505215,0.626020804885785,0.957565656355853
"Vcard_DToL00224",1368.51280179825,0.227785489786194,0.287445443006835,0.792447733397456,0.428099656169299,0.921467736660163
"Vcard_DToL00226",148.23688986847,0.318443166887711,0.477856379225702,0.666399321494259,0.505155896078304,0.947749174728554
"Vcard_DToL00227",64.6984215907599,0.609561714777126,0.800779587979854,0.761210355417378,0.446531434034349,0.929948636361971
"Vcard_DToL00228",35.3723201247548,-2.21235480044436,4.76893168554582,-0.463909937554735,0.642712272700153,0.957565656355853
"Vcard_DToL00229",5.39791399865109,0.227442586107225,4.60638249787252,0.0493755319303749,0.960620027063637,NA
"Vcard_DToL00231",60.9978501943455,-1.38672359006139,1.49109348825047,-0.930004457123922,0.352368776769943,0.889661246904272
"Vcard_DToL00232",140.376441426386,-2.16060582703819,4.7657582172709,-0.453360352862268,0.65028928056426,0.957565656355853
"Vcard_DToL00233",4832.71156826189,0.00578001764173392,0.343195947241156,0.0168417421248638,0.986562869212094,0.996620485910918
"Vcard_DToL00234",389.165333682649,-0.433111667341914,0.450344295529712,-0.961734547636428,0.336182963600159,0.886737649079296
"Vcard_DToL00236",34.1185200690057,0.566478864511443,0.841462423411748,0.673207559542146,0.500815252554098,0.946056647058957
"Vcard_DToL00237",21.6890602926785,-3.25214671523108,3.99669476799834,-0.813709053108363,0.415811646632127,0.915433080171941
"Vcard_DToL00238",36.9807582821486,-0.224468908897451,1.07067487281754,-0.209651794953167,0.833939451348644,0.978845180719712
"Vcard_DToL00239",403.970337223039,-0.0768784889465882,0.343324863669106,-0.223923452921496,0.822816866269698,0.977523132262863
"Vcard_DToL00240",1166.73846153379,-0.323491162429899,0.466925199156521,-0.692811531727717,0.488427834395224,0.942704231700175
"Vcard_DToL00241",476.017156158865,-0.106938613456774,0.382125868892648,-0.279851803194243,0.779591205701317,0.971237148510057
"Vcard_DToL00243",28.7902347839452,1.08871905973093,1.20372886342839,0.904455390917602,0.365753978290018,0.896238849374208
"Vcard_DToL00249",9.9462616362357,-0.22560326633325,1.67794815559155,-0.134451869434378,0.89304526805748,NA
"Vcard_DToL00250",8.12054595514652,-0.836893703350874,1.71217702529482,-0.488789237904163,0.624990918038118,NA
"Vcard_DToL00251",122.075126628595,-0.0446062778358478,0.498862998083208,-0.0894158877432069,0.928751397453447,0.988788120939128
"Vcard_DToL00253",660.16040234051,-0.566072279166702,0.543937069854427,-1.04069443054911,0.298017388889042,0.865756599963692
"Vcard_DToL00255",1160.49107424058,0.316423248869222,0.282470393442891,1.12019969601945,0.262628673480862,0.854550208950731
"Vcard_DToL00257",90.0916154065926,-1.04588998813281,1.37497342636809,-0.760661964861003,0.446858998359804,0.930080679473075
"Vcard_DToL00259",2.45534531756129,0.946652148914122,3.66671383431282,0.258174537662423,0.796272207952991,NA
"Vcard_DToL00261",7287.32585769432,1.18551015169096,0.434651462964326,2.72749605765909,0.00638170201816775,0.177501985095485
"Vcard_DToL00264",4.46946744727441,0.718764368466007,4.71804855753325,0.152343571648572,0.878915960753283,NA
"Vcard_DToL00266",73.2230118574913,0.0367038903324225,0.758338184404638,0.0484004248859476,0.961397120693407,0.992193640751317
"Vcard_DToL00268",29.1870765460576,-1.08184270817348,1.14300992051147,-0.946485843000714,0.343900839654034,0.888728845640104
"Vcard_DToL00269",5.55763041295011,-2.19870257839458,2.28462340633644,-0.962391688843092,0.335852886968022,NA
"Vcard_DToL00271",10.1079258410465,-1.67509517195644,1.39071065779458,-1.2044886278594,0.228400774884373,NA
"Vcard_DToL00272",11.1255632482946,4.53485431808125,4.41113461858416,1.02804713757224,0.303927654968058,NA
"Vcard_DToL00273",922.142555934034,0.174918419603406,0.381565383511399,0.45842318816686,0.646648435514072,0.957565656355853
"Vcard_DToL00274",3.74592474824193,-0.668795392608995,2.54463338018447,-0.262825834879409,0.792684822017295,NA
"Vcard_DToL00277",144.903972602912,-3.60963544691398,1.18836380110813,-3.03748350761613,0.00238562458733808,0.096755610753393
"Vcard_DToL00278",55.4857233307297,-2.79151210874468,1.3333635606034,-2.09358661900241,0.0362968205790821,0.471303103947775
"Vcard_DToL00280",5.44219174804818,-2.27393065725686,4.78897331875901,-0.474826336649151,0.634910759502774,NA
"Vcard_DToL00281",18678.6178452128,-0.905796529526539,0.449871751867791,-2.01345500304437,0.0440667841782392,0.50993854816464
"Vcard_DToL00282",17591.0667415778,-0.254784462932375,0.340960240818104,-0.747255639898196,0.45490926396658,0.933089351159237
"Vcard_DToL00284",329.985939591397,0.345767894354919,0.621032859785604,0.556762639700396,0.577689612864087,0.957565656355853
"Vcard_DToL00285",12036.4124526996,0.256698966225355,0.237292498737861,1.0817828949112,0.279349008899408,0.863625463031489
"Vcard_DToL00289",5.20497606988635,-1.61799408141581,4.80375407333675,-0.336818674876904,0.736253594311461,NA
"Vcard_DToL00290",325.396495690807,-2.05778263129587,4.7653127784875,-0.431825302335979,0.665868388294555,0.957565656355853
"Vcard_DToL00291",25.3386069967903,-0.260273631656754,3.63529709159768,-0.0715962478715506,0.942923226178733,0.990873957430942
"Vcard_DToL00292",973.159850549334,0.106025286636095,0.564588455257111,0.187792161970105,0.851039580298869,0.981272124016703
"Vcard_DToL00293",5033.10883674811,-0.440411263308467,0.297031285581215,-1.48271001974319,0.138151471361064,0.742234118648627
"Vcard_DToL00295",86.1010963674764,0.221592947292747,0.665601969565468,0.332921111152077,0.739193833206155,0.961906330313007
"Vcard_DToL00296",60.7531700337267,0.355105675483985,0.654364173879301,0.542672856581976,0.587355066109902,0.957565656355853
"Vcard_DToL00297",13.5077066814695,0.357326760332621,1.28141059346974,0.278854226860315,0.780356697289746,0.971237148510057
"Vcard_DToL00298",74.0529554973643,-1.22101527121093,1.45302827244851,-0.840324510102882,0.400726462522617,0.90964113940539
"Vcard_DToL00300",351.890034643482,-1.68188947726055,1.1906153351792,-1.41262205144318,0.157766881726823,0.763571709334941
"Vcard_DToL00301",48.4682045425329,-1.01016562340939,0.691252920035167,-1.46135458401825,0.143918157439154,0.747962180319439
"Vcard_DToL00302",20.0912087371116,0.542612515703937,1.09834397042373,0.494027854948392,0.621286507522806,0.957565656355853
"Vcard_DToL00303",13.4313811139392,-1.77467573761329,1.63922683996935,-1.08262974613475,0.27897279855238,0.863625463031489
"Vcard_DToL00313",5.57426663775891,-1.24614350875474,2.27139533773228,-0.548624666104522,0.583263054766458,NA
"Vcard_DToL00316",14.6828733918027,0.483762281057591,1.27498578341087,0.379425627604584,0.704371822746231,0.957565656355853
"Vcard_DToL00317",25.0553885679293,0.400172041266954,1.10890482680167,0.360871403564129,0.718195581781069,0.958362728046097
"Vcard_DToL00318",411.061725930068,-0.953997915202696,0.424247425717572,-2.24868286139652,0.0245326803429736,0.381869550292769
"Vcard_DToL00319",1081.77615255536,-0.229079016791622,0.31263783230455,-0.732729673510752,0.463723321880458,0.935577675176347
"Vcard_DToL00320",101.420508277834,0.0736213621079289,0.692355999786728,0.106334547733546,0.915316921837928,0.987098854662832
"Vcard_DToL00321",583.303171427582,0.212777667341148,0.399487023309942,0.532627231738801,0.594291647609027,0.957565656355853
"Vcard_DToL00322",5.65460355594489,0.452668365821108,1.72392454915325,0.262580149487081,0.792874201725627,NA
"Vcard_DToL00323",864.921922791325,-0.245045494208112,0.43183846956977,-0.567447116168795,0.57041044655644,0.957565656355853
"Vcard_DToL00324",259.140672794297,0.201614510982677,0.450588716058605,0.447446870721135,0.65455244040432,0.957565656355853
"Vcard_DToL00325",226.080425230029,0.211714154623571,0.447740164939936,0.472850486067008,0.636319852286222,0.957565656355853
"Vcard_DToL00328",3.20669660671673,-0.173882246403065,1.96585257735306,-0.0884513154273194,0.929517977269388,NA
"Vcard_DToL00329",9.84334519999419,0.272542822693187,2.25437612611839,0.120895009282437,0.903774195193035,NA
"Vcard_DToL00331",74.7540567028475,-0.83532018915838,0.624694104855532,-1.3371667551618,0.181168210981848,0.78883335662755
"Vcard_DToL00332",26.305345517035,-1.08411390211242,0.954928991237722,-1.13528221685599,0.256257090757493,0.853557838021814
"Vcard_DToL00335",15.5167910125398,-0.760401854163591,1.47993850950399,-0.513806384035811,0.607387364086515,0.957565656355853
"Vcard_DToL00337",4.45068419036546,0.102410767576061,1.96002286655794,0.0522497820425475,0.958329666742539,NA
"Vcard_DToL00338",3.24048529832558,0.140316424523832,2.71403110718743,0.0517003744548982,0.95876743886857,NA
"Vcard_DToL00339",36.6752875820343,0.0496118682069884,0.766357686669593,0.0647372226702516,0.948383225563147,0.990873957430942
"Vcard_DToL00340",152.064645285992,-0.0347722952533017,0.461946305970304,-0.0752734566851089,0.939997140049377,0.990873957430942
"Vcard_DToL00341",49.493288884212,-2.01511573720042,4.58827347852917,-0.439188236409655,0.660525148092052,0.957565656355853
"Vcard_DToL00342",6.29631233340155,1.44330407410316,1.78460913517071,0.808750804676956,0.418658498676255,NA
"Vcard_DToL00343",181.726425202148,-0.0891095261759421,0.451893061580837,-0.197191622868062,0.843677585897025,0.980718020220524
"Vcard_DToL00344",3799.65421615768,-0.441088542440114,0.336558663786489,-1.31058442376018,0.189998204492028,0.7969434370535
"Vcard_DToL00345",1006.22448012829,-0.373580635116506,0.412595196373564,-0.905441067661547,0.365231767433438,0.896238849374208
"Vcard_DToL00346",1391.05693703217,-0.298843001609677,0.362649233686295,-0.824055240850685,0.40990817074709,0.913351848168538
"Vcard_DToL00349",822.591895747701,-0.290165684089317,0.383535586628202,-0.756554787106634,0.449316637351946,0.931158768953231
"Vcard_DToL00350",23.6494468213231,0.120794441504673,1.07323719068687,0.112551486803551,0.910386148477989,0.986668467988432
"Vcard_DToL00351",4493.40754479352,-0.382684994499495,0.475376853033759,-0.805013942217162,0.420811634294773,0.917516922786505
"Vcard_DToL00353",592.079035807529,0.39604949928647,0.355362537235328,1.11449423557047,0.265067216050093,0.856086376710008
"Vcard_DToL00354",14395.559390734,-0.118506319632984,0.272181588268048,-0.435394327687872,0.663276226937757,0.957565656355853
"Vcard_DToL00356",84.640884774968,-0.435583964091992,0.919094081558695,-0.473927504084547,0.635551605171065,0.957565656355853
"Vcard_DToL00357",2095.78311114957,-0.393429405818243,0.404784473998524,-0.971947866309906,0.331076485114112,0.884301975316178
"Vcard_DToL00359",1240.09462092081,0.721496540914028,0.521854305210545,1.38256316697998,0.166798849467507,0.773393527625058
"Vcard_DToL00360",4.76318337327677,1.40484618094321,1.98217322233743,0.708740368960579,0.478485608489217,NA
"Vcard_DToL00364",23.8798398724737,0.402589900227527,1.01244267314537,0.397642168693656,0.69089397209839,0.957565656355853
"Vcard_DToL00366",26.7050584242485,-0.299294916921634,0.906455621703916,-0.330181544198526,0.741262791186367,0.962420509405259
"Vcard_DToL00368",1110.23343995302,0.557792053474339,0.347650616733863,1.60446156752066,0.108612349397871,0.69429325574916
"Vcard_DToL00370",114.853269944816,0.0938178708448794,0.690214155709605,0.135925741407644,0.891879985629293,0.98620422911926
"Vcard_DToL00371",8.87816601152302,-0.332174835171653,1.39396130830826,-0.238295591987978,0.811651839977076,NA
"Vcard_DToL00373",193.430190204754,1.22023677915173,3.68514803340972,0.331122866188551,0.740551680258954,0.962420509405259
"Vcard_DToL00374",32.3727282333891,-1.11900170431408,0.988208504837923,-1.13235384924926,0.257485699247837,0.853736037597788
"Vcard_DToL00375",245.83181619956,-0.238630922015979,0.39003144395219,-0.611824830321196,0.540653659601833,0.953574584626296
"Vcard_DToL00376",432.08521085477,-0.254775108699153,0.342554329901028,-0.743750951192948,0.45702715868989,0.933089351159237
"Vcard_DToL00378",3.57887351304321,0.766069767856426,2.02365885968199,0.378556773139525,0.705017027099015,NA
"Vcard_DToL00379",1415.74540349168,-2.22677951369848,4.76492539991601,-0.467327256317114,0.640265758628835,0.957565656355853
"Vcard_DToL00380",111.965928638003,-1.57548217975942,1.13192561880483,-1.39186016606192,0.163964746308253,0.769490071628862
"Vcard_DToL00381",135.690197912756,-1.56774081921866,1.02637924926713,-1.52744789057074,0.126649675543595,0.730892118499883
"Vcard_DToL00385",176.489358696121,-1.88241961898358,0.992384223454071,-1.89686572447884,0.0578456621934269,0.562972123450369
"Vcard_DToL00386",653.2261592932,-0.581399267666887,0.63315092077991,-0.918263321722291,0.358481024654256,0.89289851771956
